gen,maxR,avgR,dT,aT(ms),best_genome_over_450
068,313.9,127.1,855.0,180.2,null
069,331.0,120.4,871.9,169.4,null
070,334.2,124.3,889.4,174.9,null
071,259.0,127.2,908.5,180.8,null
072,238.4,116.2,926.4,179.5,null
073,273.4,126.3,945.3,189.2,null
074,287.9,128.2,963.8,184.9,null
075,305.5,117.0,982.9,190.7,null
076,288.1,123.9,1003.5,205.4,null
077,341.3,114.5,1023.7,202.8,null
078,255.1,117.0,1043.9,201.3,null
079,345.3,122.3,1066.0,220.8,null
080,244.8,114.2,1087.7,217.3,null
081,304.6,123.3,1114.3,252.0,null
082,269.2,122.3,1136.4,220.5,null
083,348.1,128.7,1159.1,227.3,null
084,254.2,118.7,1179.7,205.5,null
085,278.4,114.9,1199.5,198.3,null
086,365.6,117.5,1219.7,201.4,null
087,328.6,119.0,1240.4,207.0,null
088,312.6,132.5,1262.9,225.2,null
089,286.1,121.0,1286.5,235.3,null
090,299.7,133.0,1312.9,264.0,null
091,299.8,116.2,1336.7,221.0,null
092,280.1,122.3,1360.0,232.4,null
093,311.4,125.9,1383.1,230.9,null
094,256.2,111.1,1405.1,220.5,null
095,280.1,122.4,1428.5,233.7,null
096,249.3,120.7,1451.7,232.3,null
097,295.5,119.9,1472.6,208.0,null
098,324.1,121.3,1493.4,208.3,null
099,260.9,124.0,1514.9,215.3,null
100,385.1,118.0,1537.5,225.2,null
101,261.6,129.2,1562.3,231.9,null
102,270.9,121.0,1584.6,222.4,null
103,322.4,127.0,1607.6,230.0,null
104,271.3,120.0,1629.8,222.0,null
105,308.1,122.0,1651.9,221.0,null
106,237.9,122.5,1674.5,225.9,null
107,222.8,107.1,1696.4,218.9,null
108,300.2,126.9,1722.4,260.2,null
109,297.2,125.8,1746.9,244.3,null
110,314.0,132.5,1771.3,244.4,null
111,339.4,134.5,1798.7,255.2,null
112,311.8,129.7,1822.5,238.5,null
113,298.2,134.1,1848.3,257.3,null
114,287.9,123.9,1872.0,237.2,null
115,310.6,121.3,1895.6,235.6,null
116,258.9,98.6,1915.6,199.9,null
117,335.8,126.1,1938.4,228.0,null
118,275.3,128.4,1961.1,226.6,null
119,323.4,122.6,1982.4,213.1,null
120,300.3,136.7,2005.8,234.0,null
121,273.1,123.1,2028.8,214.1,null
122,241.1,117.1,2048.8,199.2,null
123,252.3,117.8,2068.4,196.5,null
124,320.3,122.7,2089.1,206.4,null
125,307.4,130.7,2111.5,223.9,null
126,307.3,115.8,2132.2,207.0,null
127,297.9,124.0,2153.1,209.4,null
128,298.3,125.4,2177.2,240.8,null
129,324.8,121.6,2199.5,222.4,null
130,260.2,123.2,2222.3,228.2,null
131,302.7,115.3,2246.3,219.1,null
132,257.5,120.7,2268.1,218.6,null
133,315.5,115.9,2289.1,209.8,null
134,316.0,121.4,2312.3,231.8,null
135,299.3,116.1,2335.5,231.6,null
136,273.8,115.2,2357.3,217.9,null
137,268.4,92.3,2375.5,181.9,null
138,257.1,120.9,2396.7,211.7,null
139,270.6,125.6,2420.0,232.5,null
140,271.2,125.9,2441.8,217.9,null
141,257.0,113.9,2463.4,194.8,null
142,293.0,121.9,2481.5,180.6,null
143,267.7,117.2,2498.4,168.9,null
144,237.9,118.3,2515.3,169.6,null
145,275.7,120.0,2532.4,171.1,null
146,276.4,117.1,2549.5,170.8,null
147,256.5,120.1,2566.4,168.4,null
148,263.6,123.8,2584.2,178.6,null
149,264.7,122.6,2601.7,174.6,null
150,240.4,95.9,2615.4,136.7,null
