gen,maxR,avgR,dT,aT(ms),best_genome_over_450
218,466.7,352.5,1960.4,104.8,11000000001010111001110110010001100001001110111001100101100011101111001110110110110010110110100110000101110100010100100011110110
218,466.7,352.5,1960.4,104.8,null
219,461.9,353.8,1970.9,104.9,11000000001010111001110110010001100001001110011001101101100011101111001110110110110010110110100110010101110100010100100011110110
219,461.9,353.8,1970.9,104.9,null
220,458.9,347.6,1981.3,104.4,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
220,458.9,347.6,1981.3,104.4,null
221,457.4,339.8,1993.3,102.8,11000000001010111001110110010001100001001110111001100101100011101111001110110110110010110110100110010101110100010100100011110110
221,457.4,339.8,1993.3,102.8,null
222,467.1,343.0,2003.4,100.9,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110000101110100010100100011110110
222,467.1,343.0,2003.4,100.9,null
223,463.4,357.1,2014.1,106.5,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
223,463.4,357.1,2014.1,106.5,null
224,470.0,357.2,2024.4,103.2,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
224,470.0,357.2,2024.4,103.2,null
225,465.1,351.0,2034.9,105.4,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
225,465.1,351.0,2034.9,105.4,null
226,466.4,343.5,2045.7,107.6,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
226,466.4,343.5,2045.7,107.6,null
227,467.2,345.6,2056.5,108.2,11000000001010111001110110010001100001001110011001100101100011101111001110110111110010110110100110010101110100010100100011110110
227,467.2,345.6,2056.5,108.2,null
228,465.9,343.0,2067.7,111.9,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
228,465.9,343.0,2067.7,111.9,null
229,468.7,338.1,2078.9,112.2,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
229,468.7,338.1,2078.9,112.2,null
230,448.7,337.6,2089.7,108.0,null
231,457.8,346.7,2102.5,107.9,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
231,457.8,346.7,2102.5,107.9,null
232,467.8,351.9,2113.1,105.8,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
232,467.8,351.9,2113.1,105.8,null
233,476.4,346.2,2123.9,108.0,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
233,476.4,346.2,2123.9,108.0,null
234,449.1,329.4,2134.5,106.1,null
235,458.7,338.6,2145.2,107.2,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011010110
235,458.7,338.6,2145.2,107.2,null
236,457.1,360.3,2155.8,105.0,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
236,457.1,360.3,2155.8,105.0,null
237,462.7,360.7,2166.2,104.5,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
237,462.7,360.7,2166.2,104.5,null
238,461.3,357.0,2176.6,103.4,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
238,461.3,357.0,2176.6,103.4,null
239,474.7,354.1,2186.9,103.4,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
239,474.7,354.1,2186.9,103.4,null
240,465.7,360.1,2197.8,109.1,11000000001010111001110110010001100001001110011001100101100011101111001110110110110010110110100110010101110100010100100011110110
240,465.7,360.1,2197.8,109.1,null
